1 | Completable | IMPORT
});
1 | Single | error | METHOD_INVOCATION | return Single.error(ex);
1 | Single | METHOD_INVOCATION | Single.error(ex)
1 | Single | error | METHOD_INVOCATION | return Single.error(new TechnicalManagementException(String.format("An error occurs while count users to delete user: %s", application), ex));
1 | Single | METHOD_INVOCATION | Single.error(new TechnicalManagementException(String.format("An error occurs while count users to delete user: %s", application), ex))
1 | Single | RETURN_TYPE
1 | Single | onErrorResumeNext | METHOD_INVOCATION | return userRepository.statistics(query).onErrorResumeNext((ex)->{
    if (ex instanceof AbstractManagementException) {
        return Single.error(ex);
    }
    LOGGER.error("An error occurs while trying to get users analytics : {}", query, ex);
    return Single.error(new TechnicalManagementException(String.format("An error occurs while count users analytics : %s", query), ex));
});
1 | Single | error | METHOD_INVOCATION | return Single.error(ex);
1 | Single | METHOD_INVOCATION | Single.error(ex)
1 | Single | error | METHOD_INVOCATION | return Single.error(new TechnicalManagementException(String.format("An error occurs while count users analytics : %s", query), ex));
1 | Single | METHOD_INVOCATION | Single.error(new TechnicalManagementException(String.format("An error occurs while count users analytics : %s", query), ex))
1 | Single | RETURN_TYPE
1 | Maybe | flatMapSingle | METHOD_INVOCATION | return findById(userId).switchIfEmpty(Maybe.error(new UserNotFoundException(userId))).flatMapSingle((oldUser)->{
    User user = new User(oldUser);
    List<EnrolledFactor> enrolledFactors = user.getFactors();
    if (enrolledFactors == null || enrolledFactors.isEmpty()) {
        enrolledFactors = Collections.singletonList(enrolledFactor);
    } else {
        if (Boolean.TRUE.equals(enrolledFactor.isPrimary())) {
            enrolledFactors.forEach((e)->e.setPrimary(false));
        }
        Optional<EnrolledFactor> optFactor = enrolledFactors.stream().filter((existingFactor)->existingFactor.getFactorId().equals(enrolledFactor.getFactorId())).findFirst();
        if (optFactor.isPresent()) {
            EnrolledFactor factorToUpdate = new EnrolledFactor(optFactor.get());
            factorToUpdate.setStatus(enrolledFactor.getStatus());
            factorToUpdate.setChannel(enrolledFactor.getChannel());
            factorToUpdate.setSecurity(enrolledFactor.getSecurity());
            factorToUpdate.setPrimary(enrolledFactor.isPrimary());
            enrolledFactors.removeIf((ef)->factorToUpdate.getFactorId().equals(ef.getFactorId()));
            enrolledFactors.add(factorToUpdate);
        } else {
            enrolledFactors.add(enrolledFactor);
        }
    }
    user.setFactors(enrolledFactors);
    if (enrolledFactor.getChannel() != null && EnrolledFactorChannel.Type.SMS.equals(enrolledFactor.getChannel().getType())) {
        List<Attribute> phoneNumbers = user.getPhoneNumbers();
        if (phoneNumbers == null) {
            phoneNumbers = new ArrayList<>();
            user.setPhoneNumbers(phoneNumbers);
        }
        String enrolledPhoneNumber = enrolledFactor.getChannel().getTarget();
        if (!phoneNumbers.stream().filter((p)->p.getValue().equals(enrolledPhoneNumber)).findFirst().isPresent()) {
            Attribute newPhoneNumber = new Attribute();
            newPhoneNumber.setType("mobile");
            newPhoneNumber.setPrimary(phoneNumbers.isEmpty());
            newPhoneNumber.setValue(enrolledPhoneNumber);
            phoneNumbers.add(newPhoneNumber);
        }
    }
    if (enrolledFactor.getChannel() != null && EnrolledFactorChannel.Type.EMAIL.equals(enrolledFactor.getChannel().getType())) {
        String email = user.getEmail();
        String enrolledEmail = enrolledFactor.getChannel().getTarget();
        if (email == null) {
            user.setEmail(enrolledEmail);
        } else if (!email.equals(enrolledEmail)) {
            List<Attribute> emails = user.getEmails();
            if (emails == null) {
                emails = new ArrayList<>();
                user.setEmails(emails);
            }
            if (!emails.stream().filter((p)->p.getValue().equals(enrolledEmail)).findFirst().isPresent()) {
                Attribute additionalEmail = new Attribute();
                additionalEmail.setPrimary(false);
                additionalEmail.setValue(enrolledEmail);
                emails.add(additionalEmail);
            }
        }
    }
    return update(user).doOnSuccess((user1)->{
        if (needToAuditUserFactorsOperation(user1, oldUser)) {
            removeSensitiveFactorsData(user1.getFactors());
            removeSensitiveFactorsData(oldUser.getFactors());
            auditService.report(AuditBuilder.builder(UserAuditBuilder.class).principal(principal).type(EventType.USER_UPDATED).user(user1).oldValue(oldUser));
        }
    }).doOnError((throwable)->auditService.report(AuditBuilder.builder(UserAuditBuilder.class).principal(principal).type(EventType.USER_UPDATED).throwable(throwable)));
});
1 | Maybe | switchIfEmpty | METHOD_INVOCATION | findById(userId).switchIfEmpty(Maybe.error(new UserNotFoundException(userId))).flatMapSingle
1 | Maybe | error | METHOD_INVOCATION | findById(userId).switchIfEmpty(Maybe.error(new UserNotFoundException(userId)))
1 | Maybe | METHOD_INVOCATION | Maybe.error(new UserNotFoundException(userId))
1 | Single | doOnError | METHOD_INVOCATION | return update(user).doOnSuccess((user1)->{
    if (needToAuditUserFactorsOperation(user1, oldUser)) {
        removeSensitiveFactorsData(user1.getFactors());
        removeSensitiveFactorsData(oldUser.getFactors());
        auditService.report(AuditBuilder.builder(UserAuditBuilder.class).principal(principal).type(EventType.USER_UPDATED).user(user1).oldValue(oldUser));
    }
}).doOnError((throwable)->auditService.report(AuditBuilder.builder(UserAuditBuilder.class).principal(principal).type(EventType.USER_UPDATED).throwable(throwable)));
1 | Single | doOnSuccess | METHOD_INVOCATION | update(user).doOnSuccess((user1)->{
    if (needToAuditUserFactorsOperation(user1, oldUser)) {
        removeSensitiveFactorsData(user1.getFactors());
        removeSensitiveFactorsData(oldUser.getFactors());
        auditService.report(AuditBuilder.builder(UserAuditBuilder.class).principal(principal).type(EventType.USER_UPDATED).user(user1).oldValue(oldUser));
    }
}).doOnError
1 | Completable | OTHER
1 | Maybe | flatMapCompletable | METHOD_INVOCATION | return findById(userId).switchIfEmpty(Maybe.error(new UserNotFoundException(userId))).flatMapCompletable((oldUser)->{
    if (oldUser.getFactors() == null) {
        return Completable.complete();
    }
    List<EnrolledFactor> enrolledFactors = oldUser.getFactors().stream().filter((enrolledFactor)->!factorId.equals(enrolledFactor.getFactorId())).collect(Collectors.toList());
    User userToUpdate = new User(oldUser);
    userToUpdate.setFactors(enrolledFactors);
    return update(userToUpdate).doOnSuccess((user1)->auditService.report(AuditBuilder.builder(UserAuditBuilder.class).principal(principal).type(EventType.USER_UPDATED).user(user1).oldValue(oldUser))).doOnError((throwable)->auditService.report(AuditBuilder.builder(UserAuditBuilder.class).principal(principal).type(EventType.USER_UPDATED).throwable(throwable))).ignoreElement();
});
1 | Maybe | switchIfEmpty | METHOD_INVOCATION | findById(userId).switchIfEmpty(Maybe.error(new UserNotFoundException(userId))).flatMapCompletable
1 | Maybe | error | METHOD_INVOCATION | findById(userId).switchIfEmpty(Maybe.error(new UserNotFoundException(userId)))
1 | Maybe | METHOD_INVOCATION | Maybe.error(new UserNotFoundException(userId))
1 | Completable | complete | METHOD_INVOCATION | return Completable.complete();
1 | Completable | METHOD_INVOCATION | Completable.complete()
1 | Single | ignoreElement | METHOD_INVOCATION | return update(userToUpdate).doOnSuccess((user1)->auditService.report(AuditBuilder.builder(UserAuditBuilder.class).principal(principal).type(EventType.USER_UPDATED).user(user1).oldValue(oldUser))).doOnError((throwable)->auditService.report(AuditBuilder.builder(UserAuditBuilder.class).principal(principal).type(EventType.USER_UPDATED).throwable(throwable))).ignoreElement();
1 | Single | doOnError | METHOD_INVOCATION | update(userToUpdate).doOnSuccess((user1)->auditService.report(AuditBuilder.builder(UserAuditBuilder.class).principal(principal).type(EventType.USER_UPDATED).user(user1).oldValue(oldUser))).doOnError((throwable)->auditService.report(AuditBuilder.builder(UserAuditBuilder.class).principal(principal).type(EventType.USER_UPDATED).throwable(throwable))).ignoreElement
1 | Single | doOnSuccess | METHOD_INVOCATION | update(userToUpdate).doOnSuccess((user1)->auditService.report(AuditBuilder.builder(UserAuditBuilder.class).principal(principal).type(EventType.USER_UPDATED).user(user1).oldValue(oldUser))).doOnError
1 | Completable | IMPORT
1 | Flowable | IMPORT
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Maybe | RETURN_TYPE
1 | Maybe | onErrorResumeNext | METHOD_INVOCATION | return formRepository.findById(id).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a form using its id {}", id, ex);
    return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its id %s", id), ex));
});
1 | Maybe | error | METHOD_INVOCATION | return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its id %s", id), ex));
1 | Maybe | METHOD_INVOCATION | Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its id %s", id), ex))
1 | Flowable | RETURN_TYPE
1 | Flowable | onErrorResumeNext | METHOD_INVOCATION | return formRepository.findAll(referenceType, referenceId).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a form using its {} {}", referenceType, referenceId, ex);
    return Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its %s %s", referenceType, referenceId), ex));
});
1 | Flowable | error | METHOD_INVOCATION | return Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its %s %s", referenceType, referenceId), ex));
1 | Flowable | METHOD_INVOCATION | Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its %s %s", referenceType, referenceId), ex))
1 | Flowable | RETURN_TYPE
1 | Flowable | RETURN_TYPE
1 | Flowable | RETURN_TYPE
1 | Flowable | onErrorResumeNext | METHOD_INVOCATION | return formRepository.findByClient(referenceType, referenceId, client).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a form using its {} {} and its client {}", referenceType, referenceId, client, ex);
    return Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its %s %s and client %s", referenceType, referenceId, client), ex));
});
1 | Flowable | error | METHOD_INVOCATION | return Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its %s %s and client %s", referenceType, referenceId, client), ex));
1 | Flowable | METHOD_INVOCATION | Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its %s %s and client %s", referenceType, referenceId, client), ex))
1 | Flowable | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | onErrorResumeNext | METHOD_INVOCATION | return formRepository.findByTemplate(referenceType, referenceId, template).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a form using its {} {} and template {}", referenceType, referenceId, template, ex);
    return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its domain %s %s and template %s", referenceType, referenceId, template), ex));
});
1 | Maybe | error | METHOD_INVOCATION | return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its domain %s %s and template %s", referenceType, referenceId, template), ex));
1 | Maybe | METHOD_INVOCATION | Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its domain %s %s and template %s", referenceType, referenceId, template), ex))
1 | Maybe | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | onErrorResumeNext | METHOD_INVOCATION | return formRepository.findByClientAndTemplate(referenceType, referenceId, client, template).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a form using its {} {} its client {} and template {}", referenceType, referenceId, client, template, ex);
    return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its %s %s its client %s and template %s", referenceType, referenceId, client, template), ex));
});
1 | Maybe | error | METHOD_INVOCATION | return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its %s %s its client %s and template %s", referenceType, referenceId, client, template), ex));
1 | Maybe | METHOD_INVOCATION | Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a form using its %s %s its client %s and template %s", referenceType, referenceId, client, template), ex))
1 | Maybe | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Flowable | toList | METHOD_INVOCATION | return findByDomainAndClient(domain, clientSource).flatMapSingle((source)->{
    NewForm form = new NewForm();
    form.setEnabled(source.isEnabled());
    form.setTemplate(Template.parse(source.getTemplate()));
    form.setContent(source.getContent());
    form.setAssets(source.getAssets());
    return this.create(domain, clientTarget, form);
}).toList();
1 | Flowable | flatMapSingle | METHOD_INVOCATION | findByDomainAndClient(domain, clientSource).flatMapSingle((source)->{
    NewForm form = new NewForm();
    form.setEnabled(source.isEnabled());
    form.setTemplate(Template.parse(source.getTemplate()));
    form.setContent(source.getContent());
    form.setAssets(source.getAssets());
    return this.create(domain, clientTarget, form);
}).toList
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | onErrorResumeNext | METHOD_INVOCATION | return formRepository.findById(referenceType, referenceId, id).switchIfEmpty(Maybe.error(new FormNotFoundException(id))).flatMapSingle((oldForm)->{
    Form formToUpdate = new Form(oldForm);
    formToUpdate.setEnabled(updateForm.isEnabled());
    formToUpdate.setContent(updateForm.getContent());
    formToUpdate.setAssets(updateForm.getAssets());
    formToUpdate.setUpdatedAt(new Date());
    return formRepository.update(formToUpdate).flatMap((page)->{
        Event event = new Event(Type.FORM, new Payload(page.getId(), page.getReferenceType(), page.getReferenceId(), Action.UPDATE));
        return eventService.create(event).flatMap((__)->Single.just(page));
    }).doOnSuccess((form)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_UPDATED).oldValue(oldForm).form(form))).doOnError((throwable)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_UPDATED).throwable(throwable)));
}).onErrorResumeNext((ex)->{
    if (ex instanceof AbstractManagementException) {
        return Single.error(ex);
    }
    LOGGER.error("An error occurs while trying to update a form", ex);
    return Single.error(new TechnicalManagementException("An error occurs while trying to update a form", ex));
});
1 | Maybe | flatMapSingle | METHOD_INVOCATION | formRepository.findById(referenceType, referenceId, id).switchIfEmpty(Maybe.error(new FormNotFoundException(id))).flatMapSingle((oldForm)->{
    Form formToUpdate = new Form(oldForm);
    formToUpdate.setEnabled(updateForm.isEnabled());
    formToUpdate.setContent(updateForm.getContent());
    formToUpdate.setAssets(updateForm.getAssets());
    formToUpdate.setUpdatedAt(new Date());
    return formRepository.update(formToUpdate).flatMap((page)->{
        Event event = new Event(Type.FORM, new Payload(page.getId(), page.getReferenceType(), page.getReferenceId(), Action.UPDATE));
        return eventService.create(event).flatMap((__)->Single.just(page));
    }).doOnSuccess((form)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_UPDATED).oldValue(oldForm).form(form))).doOnError((throwable)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_UPDATED).throwable(throwable)));
}).onErrorResumeNext
1 | Maybe | switchIfEmpty | METHOD_INVOCATION | formRepository.findById(referenceType, referenceId, id).switchIfEmpty(Maybe.error(new FormNotFoundException(id))).flatMapSingle
1 | Maybe | error | METHOD_INVOCATION | formRepository.findById(referenceType, referenceId, id).switchIfEmpty(Maybe.error(new FormNotFoundException(id)))
1 | Maybe | METHOD_INVOCATION | Maybe.error(new FormNotFoundException(id))
1 | Single | doOnError | METHOD_INVOCATION | return formRepository.update(formToUpdate).flatMap((page)->{
    Event event = new Event(Type.FORM, new Payload(page.getId(), page.getReferenceType(), page.getReferenceId(), Action.UPDATE));
    return eventService.create(event).flatMap((__)->Single.just(page));
}).doOnSuccess((form)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_UPDATED).oldValue(oldForm).form(form))).doOnError((throwable)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_UPDATED).throwable(throwable)));
1 | Single | doOnSuccess | METHOD_INVOCATION | formRepository.update(formToUpdate).flatMap((page)->{
    Event event = new Event(Type.FORM, new Payload(page.getId(), page.getReferenceType(), page.getReferenceId(), Action.UPDATE));
    return eventService.create(event).flatMap((__)->Single.just(page));
}).doOnSuccess((form)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_UPDATED).oldValue(oldForm).form(form))).doOnError
1 | Single | flatMap | METHOD_INVOCATION | formRepository.update(formToUpdate).flatMap((page)->{
    Event event = new Event(Type.FORM, new Payload(page.getId(), page.getReferenceType(), page.getReferenceId(), Action.UPDATE));
    return eventService.create(event).flatMap((__)->Single.just(page));
}).doOnSuccess
1 | Single | flatMap | METHOD_INVOCATION | return eventService.create(event).flatMap((__)->Single.just(page));
1 | Single | just | METHOD_INVOCATION | (__)->Single.just(page)
1 | Single | METHOD_INVOCATION | Single.just(page)
1 | Single | error | METHOD_INVOCATION | return Single.error(ex);
1 | Single | METHOD_INVOCATION | Single.error(ex)
1 | Single | error | METHOD_INVOCATION | return Single.error(new TechnicalManagementException("An error occurs while trying to update a form", ex));
1 | Single | METHOD_INVOCATION | Single.error(new TechnicalManagementException("An error occurs while trying to update a form", ex))
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | doOnError | METHOD_INVOCATION | return checkFormUniqueness(referenceType, referenceId, client, newForm.getTemplate().template()).flatMap((irrelevant)->{
    Form form = new Form();
    form.setId(formId);
    form.setReferenceType(referenceType);
    form.setReferenceId(referenceId);
    form.setClient(client);
    form.setEnabled(newForm.isEnabled());
    form.setTemplate(newForm.getTemplate().template());
    form.setContent(newForm.getContent());
    form.setAssets(newForm.getAssets());
    form.setCreatedAt(new Date());
    form.setUpdatedAt(form.getCreatedAt());
    return formRepository.create(form);
}).flatMap((page)->{
    Event event = new Event(Type.FORM, new Payload(page.getId(), page.getReferenceType(), page.getReferenceId(), Action.CREATE));
    return eventService.create(event).flatMap((__)->Single.just(page));
}).onErrorResumeNext((ex)->{
    if (ex instanceof AbstractManagementException) {
        return Single.error(ex);
    }
    LOGGER.error("An error occurs while trying to create a form", ex);
    return Single.error(new TechnicalManagementException("An error occurs while trying to create a form", ex));
}).doOnSuccess((form)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_CREATED).form(form))).doOnError((throwable)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_CREATED).throwable(throwable)));
1 | Single | doOnSuccess | METHOD_INVOCATION | checkFormUniqueness(referenceType, referenceId, client, newForm.getTemplate().template()).flatMap((irrelevant)->{
    Form form = new Form();
    form.setId(formId);
    form.setReferenceType(referenceType);
    form.setReferenceId(referenceId);
    form.setClient(client);
    form.setEnabled(newForm.isEnabled());
    form.setTemplate(newForm.getTemplate().template());
    form.setContent(newForm.getContent());
    form.setAssets(newForm.getAssets());
    form.setCreatedAt(new Date());
    form.setUpdatedAt(form.getCreatedAt());
    return formRepository.create(form);
}).flatMap((page)->{
    Event event = new Event(Type.FORM, new Payload(page.getId(), page.getReferenceType(), page.getReferenceId(), Action.CREATE));
    return eventService.create(event).flatMap((__)->Single.just(page));
}).onErrorResumeNext((ex)->{
    if (ex instanceof AbstractManagementException) {
        return Single.error(ex);
    }
    LOGGER.error("An error occurs while trying to create a form", ex);
    return Single.error(new TechnicalManagementException("An error occurs while trying to create a form", ex));
}).doOnSuccess((form)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_CREATED).form(form))).doOnError
1 | Single | onErrorResumeNext | METHOD_INVOCATION | checkFormUniqueness(referenceType, referenceId, client, newForm.getTemplate().template()).flatMap((irrelevant)->{
    Form form = new Form();
    form.setId(formId);
    form.setReferenceType(referenceType);
    form.setReferenceId(referenceId);
    form.setClient(client);
    form.setEnabled(newForm.isEnabled());
    form.setTemplate(newForm.getTemplate().template());
    form.setContent(newForm.getContent());
    form.setAssets(newForm.getAssets());
    form.setCreatedAt(new Date());
    form.setUpdatedAt(form.getCreatedAt());
    return formRepository.create(form);
}).flatMap((page)->{
    Event event = new Event(Type.FORM, new Payload(page.getId(), page.getReferenceType(), page.getReferenceId(), Action.CREATE));
    return eventService.create(event).flatMap((__)->Single.just(page));
}).onErrorResumeNext((ex)->{
    if (ex instanceof AbstractManagementException) {
        return Single.error(ex);
    }
    LOGGER.error("An error occurs while trying to create a form", ex);
    return Single.error(new TechnicalManagementException("An error occurs while trying to create a form", ex));
}).doOnSuccess
1 | Single | flatMap | METHOD_INVOCATION | checkFormUniqueness(referenceType, referenceId, client, newForm.getTemplate().template()).flatMap((irrelevant)->{
    Form form = new Form();
    form.setId(formId);
    form.setReferenceType(referenceType);
    form.setReferenceId(referenceId);
    form.setClient(client);
    form.setEnabled(newForm.isEnabled());
    form.setTemplate(newForm.getTemplate().template());
    form.setContent(newForm.getContent());
    form.setAssets(newForm.getAssets());
    form.setCreatedAt(new Date());
    form.setUpdatedAt(form.getCreatedAt());
    return formRepository.create(form);
}).flatMap((page)->{
    Event event = new Event(Type.FORM, new Payload(page.getId(), page.getReferenceType(), page.getReferenceId(), Action.CREATE));
    return eventService.create(event).flatMap((__)->Single.just(page));
}).onErrorResumeNext
1 | Single | flatMap | METHOD_INVOCATION | checkFormUniqueness(referenceType, referenceId, client, newForm.getTemplate().template()).flatMap((irrelevant)->{
    Form form = new Form();
    form.setId(formId);
    form.setReferenceType(referenceType);
    form.setReferenceId(referenceId);
    form.setClient(client);
    form.setEnabled(newForm.isEnabled());
    form.setTemplate(newForm.getTemplate().template());
    form.setContent(newForm.getContent());
    form.setAssets(newForm.getAssets());
    form.setCreatedAt(new Date());
    form.setUpdatedAt(form.getCreatedAt());
    return formRepository.create(form);
}).flatMap
1 | Single | flatMap | METHOD_INVOCATION | return eventService.create(event).flatMap((__)->Single.just(page));
1 | Single | just | METHOD_INVOCATION | (__)->Single.just(page)
1 | Single | METHOD_INVOCATION | Single.just(page)
1 | Single | error | METHOD_INVOCATION | return Single.error(ex);
1 | Single | METHOD_INVOCATION | Single.error(ex)
1 | Single | error | METHOD_INVOCATION | return Single.error(new TechnicalManagementException("An error occurs while trying to create a form", ex));
1 | Single | METHOD_INVOCATION | Single.error(new TechnicalManagementException("An error occurs while trying to create a form", ex))
1 | Completable | OTHER
1 | Completable | onErrorResumeNext | METHOD_INVOCATION | return formRepository.findById(referenceType, referenceId, formId).switchIfEmpty(Maybe.error(new FormNotFoundException(formId))).flatMapCompletable((page)->{
    Event event = new Event(Type.FORM, new Payload(page.getId(), page.getReferenceType(), page.getReferenceId(), Action.DELETE));
    return formRepository.delete(formId).andThen(eventService.create(event)).toCompletable().doOnComplete(()->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_DELETED).form(page))).doOnError((throwable)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_DELETED).throwable(throwable)));
}).onErrorResumeNext((ex)->{
    if (ex instanceof AbstractManagementException) {
        return Completable.error(ex);
    }
    LOGGER.error("An error occurs while trying to delete form: {}", formId, ex);
    return Completable.error(new TechnicalManagementException(String.format("An error occurs while trying to delete form: %s", formId), ex));
});
1 | Maybe | flatMapCompletable | METHOD_INVOCATION | formRepository.findById(referenceType, referenceId, formId).switchIfEmpty(Maybe.error(new FormNotFoundException(formId))).flatMapCompletable((page)->{
    Event event = new Event(Type.FORM, new Payload(page.getId(), page.getReferenceType(), page.getReferenceId(), Action.DELETE));
    return formRepository.delete(formId).andThen(eventService.create(event)).toCompletable().doOnComplete(()->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_DELETED).form(page))).doOnError((throwable)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_DELETED).throwable(throwable)));
}).onErrorResumeNext
1 | Maybe | switchIfEmpty | METHOD_INVOCATION | formRepository.findById(referenceType, referenceId, formId).switchIfEmpty(Maybe.error(new FormNotFoundException(formId))).flatMapCompletable
1 | Maybe | error | METHOD_INVOCATION | formRepository.findById(referenceType, referenceId, formId).switchIfEmpty(Maybe.error(new FormNotFoundException(formId)))
1 | Maybe | METHOD_INVOCATION | Maybe.error(new FormNotFoundException(formId))
1 | Completable | doOnError | METHOD_INVOCATION | return formRepository.delete(formId).andThen(eventService.create(event)).toCompletable().doOnComplete(()->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_DELETED).form(page))).doOnError((throwable)->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_DELETED).throwable(throwable)));
1 | Completable | doOnComplete | METHOD_INVOCATION | formRepository.delete(formId).andThen(eventService.create(event)).toCompletable().doOnComplete(()->auditService.report(AuditBuilder.builder(FormTemplateAuditBuilder.class).principal(principal).type(EventType.FORM_TEMPLATE_DELETED).form(page))).doOnError
1 | Single | toCompletable | METHOD_INVOCATION | formRepository.delete(formId).andThen(eventService.create(event)).toCompletable().doOnComplete
1 | Completable | andThen | METHOD_INVOCATION | formRepository.delete(formId).andThen(eventService.create(event)).toCompletable
1 | Completable | error | METHOD_INVOCATION | return Completable.error(ex);
1 | Completable | METHOD_INVOCATION | Completable.error(ex)
1 | Completable | error | METHOD_INVOCATION | return Completable.error(new TechnicalManagementException(String.format("An error occurs while trying to delete form: %s", formId), ex));
1 | Completable | METHOD_INVOCATION | Completable.error(new TechnicalManagementException(String.format("An error occurs while trying to delete form: %s", formId), ex))
1 | Completable | OTHER
1 | Single | RETURN_TYPE
1 | Maybe | LOCAL_VARIABLE
1 | Single | map | METHOD_INVOCATION | return maybeSource.isEmpty().map((isEmpty)->{
    if (!isEmpty) {
        throw new FormAlreadyExistsException(formTemplate);
    }
    return true;
});
1 | Maybe | isEmpty | METHOD_INVOCATION | maybeSource.isEmpty().map
1 | Maybe | RETURN_TYPE
1 | Maybe | onErrorResumeNext | METHOD_INVOCATION | return domainRepository.findById(id).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a domain using its ID: {}", id, ex);
    return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a domain using its ID: %s", id), ex));
});
1 | Maybe | error | METHOD_INVOCATION | return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a domain using its ID: %s", id), ex));
1 | Maybe | METHOD_INVOCATION | Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a domain using its ID: %s", id), ex))
1 | Single | RETURN_TYPE
1 | Single | onErrorResumeNext | METHOD_INVOCATION | return domainRepository.findByHrid(ReferenceType.ENVIRONMENT, environmentId, hrid).switchIfEmpty(Single.error(new DomainNotFoundException(hrid))).onErrorResumeNext((ex)->{
    if (ex instanceof AbstractManagementException) {
        return Single.error(ex);
    }
    LOGGER.error("An error has occurred when trying to find a domain using its hrid: {}", hrid, ex);
    return Single.error(new TechnicalManagementException(String.format("An error has occurred when trying to find a domain using its hrid: %s", hrid), ex));
});
1 | Maybe | switchIfEmpty | METHOD_INVOCATION | domainRepository.findByHrid(ReferenceType.ENVIRONMENT, environmentId, hrid).switchIfEmpty(Single.error(new DomainNotFoundException(hrid))).onErrorResumeNext
1 | Single | error | METHOD_INVOCATION | domainRepository.findByHrid(ReferenceType.ENVIRONMENT, environmentId, hrid).switchIfEmpty(Single.error(new DomainNotFoundException(hrid)))
1 | Single | METHOD_INVOCATION | Single.error(new DomainNotFoundException(hrid))
1 | Single | error | METHOD_INVOCATION | return Single.error(ex);
1 | Single | METHOD_INVOCATION | Single.error(ex)
1 | Single | error | METHOD_INVOCATION | return Single.error(new TechnicalManagementException(String.format("An error has occurred when trying to find a domain using its hrid: %s", hrid), ex));
1 | Single | METHOD_INVOCATION | Single.error(new TechnicalManagementException(String.format("An error has occurred when trying to find a domain using its hrid: %s", hrid), ex))
1 | Flowable | RETURN_TYPE
