1 | Mono | IMPORT
    if (domain.getTags() != null) {
        domain.getTags().remove(tagId);
        return RxJava2Adapter.monoToSingle(domainService.update_migrated(domain.getId(), domain)).toCompletable();
    }
    return RxJava2Adapter.monoToCompletable(Mono.empty());
})))).doOnComplete(()->auditService.report(AuditBuilder.builder(TagAuditBuilder.class).principal(principal).type(EventType.TAG_DELETED).tag(tag)))).doOnError(RxJavaReactorMigrationUtil.toJdkConsumer((java.lang.Throwable throwable)->auditService.report(AuditBuilder.builder(TagAuditBuilder.class).principal(principal).type(EventType.TAG_DELETED).throwable(throwable))))).then())
1 | Mono | flatMap | METHOD_INVOCATION | tagRepository.findById_migrated(tagId, orgaizationId).switchIfEmpty(Mono.error(new TagNotFoundException(tagId))).flatMap((tag)->RxJava2Adapter.completableToMono(RxJava2Adapter.monoToCompletable(tagRepository.delete_migrated(tagId).then(RxJava2Adapter.completableToMono(RxJava2Adapter.monoToSingle(domainService.findAll_migrated()).flatMapObservable(Observable::fromIterable).flatMapCompletable((io.gravitee.am.model.Domain domain)->{
    if (domain.getTags() != null) {
        domain.getTags().remove(tagId);
        return RxJava2Adapter.monoToSingle(domainService.update_migrated(domain.getId(), domain)).toCompletable();
    }
    return RxJava2Adapter.monoToCompletable(Mono.empty());
})))).doOnComplete(()->auditService.report(AuditBuilder.builder(TagAuditBuilder.class).principal(principal).type(EventType.TAG_DELETED).tag(tag)))).doOnError(RxJavaReactorMigrationUtil.toJdkConsumer((java.lang.Throwable throwable)->auditService.report(AuditBuilder.builder(TagAuditBuilder.class).principal(principal).type(EventType.TAG_DELETED).throwable(throwable))))).then
1 | Mono | switchIfEmpty | METHOD_INVOCATION | tagRepository.findById_migrated(tagId, orgaizationId).switchIfEmpty(Mono.error(new TagNotFoundException(tagId))).flatMap
1 | Mono | error | METHOD_INVOCATION | tagRepository.findById_migrated(tagId, orgaizationId).switchIfEmpty(Mono.error(new TagNotFoundException(tagId)))
1 | Mono | doOnError | METHOD_INVOCATION | (tag)->RxJava2Adapter.completableToMono(RxJava2Adapter.monoToCompletable(tagRepository.delete_migrated(tagId).then(RxJava2Adapter.completableToMono(RxJava2Adapter.monoToSingle(domainService.findAll_migrated()).flatMapObservable(Observable::fromIterable).flatMapCompletable((io.gravitee.am.model.Domain domain)->{
    if (domain.getTags() != null) {
        domain.getTags().remove(tagId);
        return RxJava2Adapter.monoToSingle(domainService.update_migrated(domain.getId(), domain)).toCompletable();
    }
    return RxJava2Adapter.monoToCompletable(Mono.empty());
})))).doOnComplete(()->auditService.report(AuditBuilder.builder(TagAuditBuilder.class).principal(principal).type(EventType.TAG_DELETED).tag(tag)))).doOnError(RxJavaReactorMigrationUtil.toJdkConsumer((java.lang.Throwable throwable)->auditService.report(AuditBuilder.builder(TagAuditBuilder.class).principal(principal).type(EventType.TAG_DELETED).throwable(throwable))))
1 | Mono | then | METHOD_INVOCATION | RxJava2Adapter.monoToCompletable(tagRepository.delete_migrated(tagId).then(RxJava2Adapter.completableToMono(RxJava2Adapter.monoToSingle(domainService.findAll_migrated()).flatMapObservable(Observable::fromIterable).flatMapCompletable((io.gravitee.am.model.Domain domain)->{
    if (domain.getTags() != null) {
        domain.getTags().remove(tagId);
        return RxJava2Adapter.monoToSingle(domainService.update_migrated(domain.getId(), domain)).toCompletable();
    }
    return RxJava2Adapter.monoToCompletable(Mono.empty());
}))))
1 | Mono | empty | METHOD_INVOCATION | RxJava2Adapter.monoToCompletable(Mono.empty())
1 | Mono | error | METHOD_INVOCATION | RxJava2Adapter.monoToCompletable(Mono.error(ex))
1 | Mono | error | METHOD_INVOCATION | RxJava2Adapter.monoToCompletable(Mono.error(new TechnicalManagementException("An error occurs while trying to delete tag " + tagId, ex)))
1 | Mono | IMPORT
1 | Flux | RETURN_TYPE
1 | Flux | RETURN_TYPE
1 | Mono | RETURN_TYPE
1 | Mono | RETURN_TYPE
1 | Mono | RETURN_TYPE
1 | Flux | RETURN_TYPE
1 | Flux | RETURN_TYPE
1 | Mono | RETURN_TYPE
1 | Mono | RETURN_TYPE
1 | Mono | RETURN_TYPE
1 | Mono | RETURN_TYPE
1 | Mono | RETURN_TYPE
1 | Mono | RETURN_TYPE
1 | Mono | RETURN_TYPE
1 | Flux | IMPORT
1 | Mono | IMPORT
1 | Flux | RETURN_TYPE
1 | Flux | onErrorResume | METHOD_INVOCATION | return reporterRepository.findAll_migrated().onErrorResume(RxJavaReactorMigrationUtil.toJdkFunction((ex)->{
    LOGGER.error("An error occurs while trying to find all reporter", ex);
    return RxJava2Adapter.fluxToFlowable(Flux.error(new TechnicalManagementException("An error occurs while trying to find all reporters", ex)));
}));
1 | Flux | error | METHOD_INVOCATION | RxJava2Adapter.fluxToFlowable(Flux.error(new TechnicalManagementException("An error occurs while trying to find all reporters", ex)))
1 | Flux | RETURN_TYPE
1 | Flux | onErrorResume | METHOD_INVOCATION | return reporterRepository.findByDomain_migrated(domain).onErrorResume(RxJavaReactorMigrationUtil.toJdkFunction((ex)->{
    LOGGER.error("An error occurs while trying to find reporters by domain: {}", domain, ex);
    return RxJava2Adapter.fluxToFlowable(Flux.error(new TechnicalManagementException(String.format("An error occurs while trying to find reporters by domain: %s", domain), ex)));
}));
1 | Flux | error | METHOD_INVOCATION | RxJava2Adapter.fluxToFlowable(Flux.error(new TechnicalManagementException(String.format("An error occurs while trying to find reporters by domain: %s", domain), ex)))
1 | Mono | RETURN_TYPE
1 | Mono | error | METHOD_INVOCATION | RxJava2Adapter.monoToMaybe(Mono.error(new TechnicalManagementException(String.format("An error occurs while trying to find reporters by id: %s", id), ex)))
1 | Mono | RETURN_TYPE
1 | Mono | error | METHOD_INVOCATION | return Mono.error(new ReporterNotFoundException("Reporter type " + this.environment.getProperty("management.type") + " not found"));
1 | Mono | RETURN_TYPE
1 | Mono | doOnError | METHOD_INVOCATION | return RxJava2Adapter.singleToMono(RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(RxJava2Adapter.monoToSingle(checkReporterConfiguration_migrated(reporter).flatMap((ignore)->reporterRepository.create_migrated(reporter)).flatMap((v)->RxJava2Adapter.singleToMono(Single.wrap(RxJavaReactorMigrationUtil.<Reporter, SingleSource<Reporter>>toJdkFunction((reporter1)->{
    Event event = new Event(Type.REPORTER, new Payload(reporter1.getId(), ReferenceType.DOMAIN, reporter1.getDomain(), Action.CREATE));
    return RxJava2Adapter.monoToSingle(eventService.create_migrated(event).flatMap((__)->Mono.just(reporter1)));
}).apply(v)))))).onErrorResume((err)->RxJava2Adapter.singleToMono(RxJavaReactorMigrationUtil.<Throwable, Single<Reporter>>toJdkFunction((ex)->{
    LOGGER.error("An error occurs while trying to create a reporter", ex);
    String message = "An error occurs while trying to create a reporter. ";
    if (ex instanceof ReporterConfigurationException) {
        message += ex.getMessage();
    }
    return RxJava2Adapter.monoToSingle(Mono.error(new TechnicalManagementException(message, ex)));
}).apply(err))))).doOnSuccess(RxJavaReactorMigrationUtil.toJdkConsumer((reporter1)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_CREATED).reporter(reporter1)))).doOnError(RxJavaReactorMigrationUtil.toJdkConsumer((throwable)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_CREATED).throwable(throwable))));
1 | Mono | doOnSuccess | METHOD_INVOCATION | RxJava2Adapter.singleToMono(RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(RxJava2Adapter.monoToSingle(checkReporterConfiguration_migrated(reporter).flatMap((ignore)->reporterRepository.create_migrated(reporter)).flatMap((v)->RxJava2Adapter.singleToMono(Single.wrap(RxJavaReactorMigrationUtil.<Reporter, SingleSource<Reporter>>toJdkFunction((reporter1)->{
    Event event = new Event(Type.REPORTER, new Payload(reporter1.getId(), ReferenceType.DOMAIN, reporter1.getDomain(), Action.CREATE));
    return RxJava2Adapter.monoToSingle(eventService.create_migrated(event).flatMap((__)->Mono.just(reporter1)));
}).apply(v)))))).onErrorResume((err)->RxJava2Adapter.singleToMono(RxJavaReactorMigrationUtil.<Throwable, Single<Reporter>>toJdkFunction((ex)->{
    LOGGER.error("An error occurs while trying to create a reporter", ex);
    String message = "An error occurs while trying to create a reporter. ";
    if (ex instanceof ReporterConfigurationException) {
        message += ex.getMessage();
    }
    return RxJava2Adapter.monoToSingle(Mono.error(new TechnicalManagementException(message, ex)));
}).apply(err))))).doOnSuccess(RxJavaReactorMigrationUtil.toJdkConsumer((reporter1)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_CREATED).reporter(reporter1)))).doOnError
1 | Mono | onErrorResume | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(RxJava2Adapter.monoToSingle(checkReporterConfiguration_migrated(reporter).flatMap((ignore)->reporterRepository.create_migrated(reporter)).flatMap((v)->RxJava2Adapter.singleToMono(Single.wrap(RxJavaReactorMigrationUtil.<Reporter, SingleSource<Reporter>>toJdkFunction((reporter1)->{
    Event event = new Event(Type.REPORTER, new Payload(reporter1.getId(), ReferenceType.DOMAIN, reporter1.getDomain(), Action.CREATE));
    return RxJava2Adapter.monoToSingle(eventService.create_migrated(event).flatMap((__)->Mono.just(reporter1)));
}).apply(v)))))).onErrorResume((err)->RxJava2Adapter.singleToMono(RxJavaReactorMigrationUtil.<Throwable, Single<Reporter>>toJdkFunction((ex)->{
    LOGGER.error("An error occurs while trying to create a reporter", ex);
    String message = "An error occurs while trying to create a reporter. ";
    if (ex instanceof ReporterConfigurationException) {
        message += ex.getMessage();
    }
    return RxJava2Adapter.monoToSingle(Mono.error(new TechnicalManagementException(message, ex)));
}).apply(err))))
1 | Mono | flatMap | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(checkReporterConfiguration_migrated(reporter).flatMap((ignore)->reporterRepository.create_migrated(reporter)).flatMap((v)->RxJava2Adapter.singleToMono(Single.wrap(RxJavaReactorMigrationUtil.<Reporter, SingleSource<Reporter>>toJdkFunction((reporter1)->{
    Event event = new Event(Type.REPORTER, new Payload(reporter1.getId(), ReferenceType.DOMAIN, reporter1.getDomain(), Action.CREATE));
    return RxJava2Adapter.monoToSingle(eventService.create_migrated(event).flatMap((__)->Mono.just(reporter1)));
}).apply(v)))))
1 | Mono | flatMap | METHOD_INVOCATION | checkReporterConfiguration_migrated(reporter).flatMap((ignore)->reporterRepository.create_migrated(reporter)).flatMap
1 | Mono | flatMap | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(eventService.create_migrated(event).flatMap((__)->Mono.just(reporter1)))
1 | Mono | just | METHOD_INVOCATION | (__)->Mono.just(reporter1)
1 | Mono | error | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(Mono.error(new TechnicalManagementException(message, ex)))
1 | Mono | RETURN_TYPE
1 | Mono | onErrorResume | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(RxJava2Adapter.monoToSingle(reporterRepository.findById_migrated(id).switchIfEmpty(Mono.error(new ReporterNotFoundException(id))).flatMap((y)->RxJava2Adapter.singleToMono(Single.wrap(RxJavaReactorMigrationUtil.<Reporter, SingleSource<Reporter>>toJdkFunction((oldReporter)->{
    Reporter reporterToUpdate = new Reporter(oldReporter);
    reporterToUpdate.setEnabled(updateReporter.isEnabled());
    reporterToUpdate.setName(updateReporter.getName());
    reporterToUpdate.setConfiguration(updateReporter.getConfiguration());
    reporterToUpdate.setUpdatedAt(new Date());
    return RxJava2Adapter.monoToSingle(checkReporterConfiguration_migrated(reporterToUpdate).flatMap((ignore)->reporterRepository.update_migrated(reporterToUpdate).flatMap((v)->RxJava2Adapter.singleToMono(Single.wrap(RxJavaReactorMigrationUtil.<Reporter, SingleSource<Reporter>>toJdkFunction((io.gravitee.am.model.Reporter reporter1)->{
        if (!ADMIN_DOMAIN.equals(domain)) {
            Event event = new Event(Type.REPORTER, new Payload(reporter1.getId(), ReferenceType.DOMAIN, reporter1.getDomain(), Action.UPDATE));
            return RxJava2Adapter.monoToSingle(eventService.create_migrated(event).flatMap((__)->Mono.just(reporter1)));
        } else {
            return RxJava2Adapter.monoToSingle(Mono.just(reporter1));
        }
    }).apply(v))))).doOnSuccess(RxJavaReactorMigrationUtil.toJdkConsumer((reporter1)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_UPDATED).oldValue(oldReporter).reporter(reporter1)))).doOnError(RxJavaReactorMigrationUtil.toJdkConsumer((throwable)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_UPDATED).throwable(throwable)))));
}).apply(y)))))).onErrorResume((err)->RxJava2Adapter.singleToMono(RxJavaReactorMigrationUtil.<Throwable, Single<Reporter>>toJdkFunction((ex)->{
    if (ex instanceof AbstractManagementException) {
        return RxJava2Adapter.monoToSingle(Mono.error(ex));
    }
    LOGGER.error("An error occurs while trying to update a reporter", ex);
    String message = "An error occurs while trying to update a reporter. ";
    if (ex instanceof ReporterConfigurationException) {
        message += ex.getMessage();
    }
    return RxJava2Adapter.monoToSingle(Mono.error(new TechnicalManagementException(message, ex)));
}).apply(err))))
1 | Mono | flatMap | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(reporterRepository.findById_migrated(id).switchIfEmpty(Mono.error(new ReporterNotFoundException(id))).flatMap((y)->RxJava2Adapter.singleToMono(Single.wrap(RxJavaReactorMigrationUtil.<Reporter, SingleSource<Reporter>>toJdkFunction((oldReporter)->{
    Reporter reporterToUpdate = new Reporter(oldReporter);
    reporterToUpdate.setEnabled(updateReporter.isEnabled());
    reporterToUpdate.setName(updateReporter.getName());
    reporterToUpdate.setConfiguration(updateReporter.getConfiguration());
    reporterToUpdate.setUpdatedAt(new Date());
    return RxJava2Adapter.monoToSingle(checkReporterConfiguration_migrated(reporterToUpdate).flatMap((ignore)->reporterRepository.update_migrated(reporterToUpdate).flatMap((v)->RxJava2Adapter.singleToMono(Single.wrap(RxJavaReactorMigrationUtil.<Reporter, SingleSource<Reporter>>toJdkFunction((io.gravitee.am.model.Reporter reporter1)->{
        if (!ADMIN_DOMAIN.equals(domain)) {
            Event event = new Event(Type.REPORTER, new Payload(reporter1.getId(), ReferenceType.DOMAIN, reporter1.getDomain(), Action.UPDATE));
            return RxJava2Adapter.monoToSingle(eventService.create_migrated(event).flatMap((__)->Mono.just(reporter1)));
        } else {
            return RxJava2Adapter.monoToSingle(Mono.just(reporter1));
        }
    }).apply(v))))).doOnSuccess(RxJavaReactorMigrationUtil.toJdkConsumer((reporter1)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_UPDATED).oldValue(oldReporter).reporter(reporter1)))).doOnError(RxJavaReactorMigrationUtil.toJdkConsumer((throwable)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_UPDATED).throwable(throwable)))));
}).apply(y)))))
1 | Mono | switchIfEmpty | METHOD_INVOCATION | reporterRepository.findById_migrated(id).switchIfEmpty(Mono.error(new ReporterNotFoundException(id))).flatMap
1 | Mono | error | METHOD_INVOCATION | reporterRepository.findById_migrated(id).switchIfEmpty(Mono.error(new ReporterNotFoundException(id)))
1 | Mono | doOnError | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(checkReporterConfiguration_migrated(reporterToUpdate).flatMap((ignore)->reporterRepository.update_migrated(reporterToUpdate).flatMap((v)->RxJava2Adapter.singleToMono(Single.wrap(RxJavaReactorMigrationUtil.<Reporter, SingleSource<Reporter>>toJdkFunction((io.gravitee.am.model.Reporter reporter1)->{
    if (!ADMIN_DOMAIN.equals(domain)) {
        Event event = new Event(Type.REPORTER, new Payload(reporter1.getId(), ReferenceType.DOMAIN, reporter1.getDomain(), Action.UPDATE));
        return RxJava2Adapter.monoToSingle(eventService.create_migrated(event).flatMap((__)->Mono.just(reporter1)));
    } else {
        return RxJava2Adapter.monoToSingle(Mono.just(reporter1));
    }
}).apply(v))))).doOnSuccess(RxJavaReactorMigrationUtil.toJdkConsumer((reporter1)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_UPDATED).oldValue(oldReporter).reporter(reporter1)))).doOnError(RxJavaReactorMigrationUtil.toJdkConsumer((throwable)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_UPDATED).throwable(throwable)))))
1 | Mono | doOnSuccess | METHOD_INVOCATION | checkReporterConfiguration_migrated(reporterToUpdate).flatMap((ignore)->reporterRepository.update_migrated(reporterToUpdate).flatMap((v)->RxJava2Adapter.singleToMono(Single.wrap(RxJavaReactorMigrationUtil.<Reporter, SingleSource<Reporter>>toJdkFunction((io.gravitee.am.model.Reporter reporter1)->{
    if (!ADMIN_DOMAIN.equals(domain)) {
        Event event = new Event(Type.REPORTER, new Payload(reporter1.getId(), ReferenceType.DOMAIN, reporter1.getDomain(), Action.UPDATE));
        return RxJava2Adapter.monoToSingle(eventService.create_migrated(event).flatMap((__)->Mono.just(reporter1)));
    } else {
        return RxJava2Adapter.monoToSingle(Mono.just(reporter1));
    }
}).apply(v))))).doOnSuccess(RxJavaReactorMigrationUtil.toJdkConsumer((reporter1)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_UPDATED).oldValue(oldReporter).reporter(reporter1)))).doOnError
1 | Mono | flatMap | METHOD_INVOCATION | checkReporterConfiguration_migrated(reporterToUpdate).flatMap((ignore)->reporterRepository.update_migrated(reporterToUpdate).flatMap((v)->RxJava2Adapter.singleToMono(Single.wrap(RxJavaReactorMigrationUtil.<Reporter, SingleSource<Reporter>>toJdkFunction((io.gravitee.am.model.Reporter reporter1)->{
    if (!ADMIN_DOMAIN.equals(domain)) {
        Event event = new Event(Type.REPORTER, new Payload(reporter1.getId(), ReferenceType.DOMAIN, reporter1.getDomain(), Action.UPDATE));
        return RxJava2Adapter.monoToSingle(eventService.create_migrated(event).flatMap((__)->Mono.just(reporter1)));
    } else {
        return RxJava2Adapter.monoToSingle(Mono.just(reporter1));
    }
}).apply(v))))).doOnSuccess
1 | Mono | flatMap | METHOD_INVOCATION | (ignore)->reporterRepository.update_migrated(reporterToUpdate).flatMap((v)->RxJava2Adapter.singleToMono(Single.wrap(RxJavaReactorMigrationUtil.<Reporter, SingleSource<Reporter>>toJdkFunction((io.gravitee.am.model.Reporter reporter1)->{
    if (!ADMIN_DOMAIN.equals(domain)) {
        Event event = new Event(Type.REPORTER, new Payload(reporter1.getId(), ReferenceType.DOMAIN, reporter1.getDomain(), Action.UPDATE));
        return RxJava2Adapter.monoToSingle(eventService.create_migrated(event).flatMap((__)->Mono.just(reporter1)));
    } else {
        return RxJava2Adapter.monoToSingle(Mono.just(reporter1));
    }
}).apply(v))))
1 | Mono | flatMap | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(eventService.create_migrated(event).flatMap((__)->Mono.just(reporter1)))
1 | Mono | just | METHOD_INVOCATION | (__)->Mono.just(reporter1)
1 | Mono | just | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(Mono.just(reporter1))
1 | Mono | error | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(Mono.error(ex))
1 | Mono | error | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(Mono.error(new TechnicalManagementException(message, ex)))
1 | Mono | RETURN_TYPE
1 | Mono | then | METHOD_INVOCATION | RxJava2Adapter.monoToCompletable(reporterRepository.findById_migrated(reporterId).switchIfEmpty(Mono.error(new ReporterNotFoundException(reporterId))).flatMap((y)->RxJava2Adapter.completableToMono(Completable.wrap(RxJavaReactorMigrationUtil.toJdkFunction((Function<Reporter, CompletableSource>)(reporter)->{
    Event event = new Event(Type.REPORTER, new Payload(reporterId, ReferenceType.DOMAIN, reporter.getDomain(), Action.DELETE));
    return RxJava2Adapter.monoToCompletable(RxJava2Adapter.completableToMono(RxJava2Adapter.monoToSingle(reporterRepository.delete_migrated(reporterId).then(eventService.create_migrated(event))).toCompletable().doOnComplete(()->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_DELETED).reporter(reporter)))).doOnError(RxJavaReactorMigrationUtil.toJdkConsumer((throwable)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_DELETED).throwable(throwable)))));
}).apply(y)))).then())
1 | Mono | flatMap | METHOD_INVOCATION | reporterRepository.findById_migrated(reporterId).switchIfEmpty(Mono.error(new ReporterNotFoundException(reporterId))).flatMap((y)->RxJava2Adapter.completableToMono(Completable.wrap(RxJavaReactorMigrationUtil.toJdkFunction((Function<Reporter, CompletableSource>)(reporter)->{
    Event event = new Event(Type.REPORTER, new Payload(reporterId, ReferenceType.DOMAIN, reporter.getDomain(), Action.DELETE));
    return RxJava2Adapter.monoToCompletable(RxJava2Adapter.completableToMono(RxJava2Adapter.monoToSingle(reporterRepository.delete_migrated(reporterId).then(eventService.create_migrated(event))).toCompletable().doOnComplete(()->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_DELETED).reporter(reporter)))).doOnError(RxJavaReactorMigrationUtil.toJdkConsumer((throwable)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_DELETED).throwable(throwable)))));
}).apply(y)))).then
1 | Mono | switchIfEmpty | METHOD_INVOCATION | reporterRepository.findById_migrated(reporterId).switchIfEmpty(Mono.error(new ReporterNotFoundException(reporterId))).flatMap
1 | Mono | error | METHOD_INVOCATION | reporterRepository.findById_migrated(reporterId).switchIfEmpty(Mono.error(new ReporterNotFoundException(reporterId)))
1 | Mono | doOnError | METHOD_INVOCATION | RxJava2Adapter.monoToCompletable(RxJava2Adapter.completableToMono(RxJava2Adapter.monoToSingle(reporterRepository.delete_migrated(reporterId).then(eventService.create_migrated(event))).toCompletable().doOnComplete(()->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_DELETED).reporter(reporter)))).doOnError(RxJavaReactorMigrationUtil.toJdkConsumer((throwable)->auditService.report(AuditBuilder.builder(ReporterAuditBuilder.class).principal(principal).type(EventType.REPORTER_DELETED).throwable(throwable)))))
1 | Mono | then | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(reporterRepository.delete_migrated(reporterId).then(eventService.create_migrated(event)))
1 | Mono | error | METHOD_INVOCATION | RxJava2Adapter.monoToCompletable(Mono.error(ex))
1 | Mono | error | METHOD_INVOCATION | RxJava2Adapter.monoToCompletable(Mono.error(new TechnicalManagementException(String.format("An error occurs while trying to delete reporter: %s", reporterId), ex)))
1 | Mono | RETURN_TYPE
1 | Mono | just | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(Mono.just(reporter))
1 | Mono | flatMap | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(RxJava2Adapter.fluxToFlowable(reporterRepository.findByDomain_migrated(reporter.getDomain()).filter(RxJavaReactorMigrationUtil.toJdkPredicate((r)->r.getType().equalsIgnoreCase(REPORTER_AM_FILE))).filter(RxJavaReactorMigrationUtil.toJdkPredicate((r)->reporterId == null || !r.getId().equals(reporterId))).map(RxJavaReactorMigrationUtil.toJdkFunction((r)->(JsonObject)Json.decodeValue(r.getConfiguration()))).filter(RxJavaReactorMigrationUtil.toJdkPredicate((cfg)->cfg.containsKey(REPORTER_CONFIG_FILENAME) && cfg.getString(REPORTER_CONFIG_FILENAME).equals(configuration.getString(REPORTER_CONFIG_FILENAME))))).count()).flatMap((v)->RxJava2Adapter.singleToMono((Single<Reporter>)RxJavaReactorMigrationUtil.toJdkFunction((Function<Long, Single<Reporter>>)(reporters)->{
    if (reporters > 0) {
        return RxJava2Adapter.monoToSingle(Mono.error(new ReporterConfigurationException("Filename already defined")));
    } else {
        return RxJava2Adapter.monoToSingle(Mono.just(reporter));
    }
}).apply(v))))
1 | Flux | filter | METHOD_INVOCATION | RxJava2Adapter.fluxToFlowable(reporterRepository.findByDomain_migrated(reporter.getDomain()).filter(RxJavaReactorMigrationUtil.toJdkPredicate((r)->r.getType().equalsIgnoreCase(REPORTER_AM_FILE))).filter(RxJavaReactorMigrationUtil.toJdkPredicate((r)->reporterId == null || !r.getId().equals(reporterId))).map(RxJavaReactorMigrationUtil.toJdkFunction((r)->(JsonObject)Json.decodeValue(r.getConfiguration()))).filter(RxJavaReactorMigrationUtil.toJdkPredicate((cfg)->cfg.containsKey(REPORTER_CONFIG_FILENAME) && cfg.getString(REPORTER_CONFIG_FILENAME).equals(configuration.getString(REPORTER_CONFIG_FILENAME)))))
1 | Flux | map | METHOD_INVOCATION | reporterRepository.findByDomain_migrated(reporter.getDomain()).filter(RxJavaReactorMigrationUtil.toJdkPredicate((r)->r.getType().equalsIgnoreCase(REPORTER_AM_FILE))).filter(RxJavaReactorMigrationUtil.toJdkPredicate((r)->reporterId == null || !r.getId().equals(reporterId))).map(RxJavaReactorMigrationUtil.toJdkFunction((r)->(JsonObject)Json.decodeValue(r.getConfiguration()))).filter
1 | Flux | filter | METHOD_INVOCATION | reporterRepository.findByDomain_migrated(reporter.getDomain()).filter(RxJavaReactorMigrationUtil.toJdkPredicate((r)->r.getType().equalsIgnoreCase(REPORTER_AM_FILE))).filter(RxJavaReactorMigrationUtil.toJdkPredicate((r)->reporterId == null || !r.getId().equals(reporterId))).map
1 | Flux | filter | METHOD_INVOCATION | reporterRepository.findByDomain_migrated(reporter.getDomain()).filter(RxJavaReactorMigrationUtil.toJdkPredicate((r)->r.getType().equalsIgnoreCase(REPORTER_AM_FILE))).filter
1 | Mono | error | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(Mono.error(new ReporterConfigurationException("Filename already defined")))
1 | Mono | just | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(Mono.just(reporter))
1 | Mono | IMPORT
1 | Mono | RETURN_TYPE
1 | Mono | just | METHOD_INVOCATION | return Mono.just(true);
1 | Mono | just | METHOD_INVOCATION | return Mono.just(false);
1 | Mono | onErrorResume | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(client.post(URI.create(serviceUrl).toString()).rxSendForm(MultiMap.caseInsensitiveMultiMap().set("secret", secretKey).set("response", token))).map(RxJavaReactorMigrationUtil.toJdkFunction((buffer)->{
    Map res = objectMapper.readValue(buffer.bodyAsString(), Map.class);
    Boolean success = (Boolean)res.getOrDefault("success", false);
    Double score = (Double)res.getOrDefault("score", 0.0);
    logger.debug("ReCaptchaService success: {} score: {}", success, score);
    return (success && score >= minScore);
})))).onErrorResume((err)->RxJava2Adapter.singleToMono(RxJavaReactorMigrationUtil.<Throwable, Single<Boolean>>toJdkFunction((throwable)->{
    logger.error("An error occurred when trying to validate ReCaptcha token.", throwable);
    return RxJava2Adapter.monoToSingle(Mono.just(false));
}).apply(err))))
1 | Mono | map | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(client.post(URI.create(serviceUrl).toString()).rxSendForm(MultiMap.caseInsensitiveMultiMap().set("secret", secretKey).set("response", token))).map(RxJavaReactorMigrationUtil.toJdkFunction((buffer)->{
    Map res = objectMapper.readValue(buffer.bodyAsString(), Map.class);
    Boolean success = (Boolean)res.getOrDefault("success", false);
    Double score = (Double)res.getOrDefault("score", 0.0);
    logger.debug("ReCaptchaService success: {} score: {}", success, score);
    return (success && score >= minScore);
})))
1 | Mono | just | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(Mono.just(false))
1 | Mono | RETURN_TYPE
1 | Flux | IMPORT
1 | Mono | IMPORT
